"Guid","AccountId","Application__c","Case_Checkbox__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
26ab5c00-ede8-4d5c-9795-d3489d8abce8,a5f4eed6-0e85-42fe-af1e-32cb3609cd88,"#N/A",false,"#N/A",c976e930-88ec-4071-a629-451ede48bc94,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
27137c45-f674-461b-b5aa-be2504d61490,5d950c48-efeb-4038-81da-e6a20e591907,"#N/A",false,"#N/A",865555de-0753-4598-80e9-59fd4545e47f,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2713dec2-9814-45ef-8fac-35e9ead98baa,41f52d86-1b00-461e-8b6b-aba60cec5e4c,"#N/A",false,"#N/A",66ce9196-a4d3-48e5-a203-d40d327dd093,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
271e3b96-2636-4103-bc53-62a76351ae5c,8fdba376-4bb0-4620-98a9-4f94aacf7833,"#N/A",false,"#N/A",de6e9b70-ed9a-45f8-89d4-94e04828940b,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
273ac1c9-8b34-4a1d-911c-9c3ed0d031ff,75223672-eca6-4901-affb-b9e0802b8b02,"#N/A",false,"#N/A",9fd7b457-a486-4fee-8385-d619deaf4794,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
275989c6-a162-4390-ade6-3898d1cca8f8,30deb8f5-d3bb-492e-9ea1-590491dcf26a,"#N/A",false,"#N/A",5edc0a5e-0788-4e0d-9969-7b8bb1fb2bdb,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
275e0a49-f12e-40ec-bb3d-6de6a8c98d59,aa2d6342-d459-4c8f-8dcd-2a3caf4d9b0e,"#N/A",false,"#N/A",95566635-121a-4fab-9d96-5b5894f8ec38,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
27900689-f75f-4ea0-ace1-e499ff63a68d,f006c775-6747-440a-bd6c-8363eb6ebcc4,"#N/A",false,"#N/A",d42ba5b6-592d-44b4-bcf2-dd98961ddc51,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2793682b-5f5c-47d6-999c-06e057b70ee6,18d8ad3e-ff5c-4693-be3b-b16fec484f41,"#N/A",false,"#N/A",aec92cca-5040-4569-a040-a25140080659,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
27a1d3ab-d264-43cb-a3ff-29885c64c666,6c40eb60-e11d-4540-98e6-11f5230fcf0a,"#N/A",false,"#N/A",c41751c8-4a5b-4d1c-89c4-2f2f5550a956,Prefers Direct Phone Outreach,false,"#N/A",Medium,Complex functionality,Rejected,Problem in   Scheduled Event,"#N/A","#N/A","#N/A",Problem,"#N/A"
27df9250-a0dc-4886-87a5-b64ba74bbf6b,38d42ecd-2873-4e1f-b006-346f47baf663,"#N/A",false,"#N/A",a4c361f9-cb3f-4c16-9dc6-ac2cd4614f53,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
27f7072e-4c59-453c-a00c-6ac355d80b42,581110eb-35c5-44bd-b50d-0ea6a47a7244,"#N/A",false,"#N/A",d86b4393-30e6-4a29-a72f-e7b171f40fb5,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
27f756a9-bc6b-4c6e-92a1-3ae1dac75aad,71e4cbe7-b6af-4dd1-9dc7-eef3204a0846,"#N/A",false,"#N/A",bdc1f484-ce55-42f0-b499-d681caa9bf3b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
28222ac0-167f-4d4f-aefb-ddd4ae517a20,d00f2b29-8713-4062-8a8f-127f4b18c440,"#N/A",false,"#N/A",543f4061-0e9d-4a63-b40c-1b68e2da637e,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2874100b-69aa-4405-a2da-0cb9c4e8561d,e9bc4aa7-d424-4bd6-9cab-2a74044f6ce4,"#N/A",false,"#N/A",63697d8b-b515-4178-be1a-188a6e3a227e,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2878ecd6-2dd8-488f-99d6-150bff3ead8c,b2176b9e-ff4e-4ea9-8458-01817a3296f9,"#N/A",false,"#N/A",d446b7cc-7334-4056-94ca-475392d05de8,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
292f4d2e-3fd1-4ad5-89e2-8733c9f0cab1,2b2eb896-411b-4481-bd30-98f28038ff6f,"#N/A",false,"#N/A",90ab81c8-73f4-408b-a668-5b6ccb13f47e,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2961912a-7bc4-4b06-a9d7-af4cc66840e7,8d1172e9-b8b2-4679-a860-0da05e61c289,"#N/A",false,"#N/A",8aedc98d-8b2d-4ba9-b2cb-98c244ed17a6,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2992e392-fb35-4c42-89f8-2877b319a2f2,6bdb41de-9f1d-4207-ba4a-b6f70d0f5ef9,"#N/A",false,"#N/A",ade3057b-f291-407a-b625-ba5a10204608,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
29c04a13-94ee-4f21-af6e-b87d92781f9a,ea06cd35-ad47-4b8f-9303-b479e0b0f7b8,"#N/A",false,"#N/A",d65a50e6-e5e7-44fc-9114-e2777e908662,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
29e86d3b-e5ad-4a48-a897-844bf1192fe6,9b4229d1-5284-450e-878f-5ca218c600e4,"#N/A",false,"#N/A",0856d9eb-bb76-46eb-bac5-ab070ea6c7c9,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a11a1af-285d-4ec9-9eaa-4efee8c853cf,b19d0c1a-23f3-42d9-b4eb-d0d6890b7e59,"#N/A",false,"#N/A",8d60d882-9dd9-4803-afbe-d237b66209d7,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a3dd0b0-b6c2-4c62-886f-df9552daec50,93cf2b14-0f38-4b2d-8797-7dd6b2cf4459,"#N/A",false,"#N/A",47469f41-c862-46c1-a4f5-903e96651800,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a53d033-2f7b-45e5-b8fa-0cbea3b1977b,7f09e0fa-8e3c-420e-85ea-0f28aaf33a1e,"#N/A",false,"#N/A",3b0f6652-6b93-4a26-a9c6-b6a5d04789e0,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a72d2f2-01f3-447c-98dc-ff752a369d8e,a5f7a621-6025-4a71-99cf-2fe1f1f1e47a,"#N/A",false,"#N/A",53392cdb-f4b3-41c4-850d-0a7a5f5dbf0b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2a8eefb3-2234-4321-92d2-7190a1576cc9,02b034f4-41c1-41bc-8011-56cb07a6008f,"#N/A",false,"#N/A",2660728a-bf15-4d4d-be05-4c6fa91d96b1,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a9c8c96-d1b8-444c-b867-19db0210d617,c90c34be-5a65-4a9d-8b21-867d838203cc,"#N/A",false,"#N/A",56f66c72-6973-4f98-8583-94d9f901f545,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2aa196d1-481d-4b8a-adc2-375e8a11777f,2adc1491-3ed9-47d2-92e9-4594af8f06ae,"#N/A",false,"#N/A",d86b4393-30e6-4a29-a72f-e7b171f40fb5,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2ab5a8a2-fa45-4c6f-8298-8a051e26c2f1,935f1e86-84cf-45e3-8b69-37d4b4f4075a,"#N/A",false,"#N/A",14f6ddf6-4661-410b-a7e7-35aa408b12e7,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2aba82a1-6e78-4506-b694-6972acd1654e,caa1f3fd-7988-477c-bb02-6d2685408a42,"#N/A",false,"#N/A",4111dd99-d347-463a-b5b4-f8a7f9b767de,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2aefa150-1ee0-42e4-a257-e56ce243bac6,93cf2b14-0f38-4b2d-8797-7dd6b2cf4459,"#N/A",false,"#N/A",14f6ddf6-4661-410b-a7e7-35aa408b12e7,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2b34a680-e6ae-4108-92a4-e37852790372,d353a752-1c12-445e-badc-27f812df4b2c,"#N/A",false,"#N/A",bedc8dd9-2b1a-4f27-b850-8c3e0f2c0d22,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2b8afc3a-9d17-440a-b6d0-e89fa97ce089,58efd287-dcb5-4f81-a36c-a6cba938dbe7,"#N/A",false,"#N/A",16bbefae-929d-46bb-b086-0b4911e607c5,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2c05bf07-a1eb-4557-acdc-e8d22ca045a4,61d91b5b-68cc-4a16-9d73-6036cb467cfe,"#N/A",false,"#N/A",cd6eff80-a794-47fa-a9dc-fd53ab3b7706,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c0fde87-b685-43b2-a3c1-94984cb330af,4af7ec61-fbf5-405b-8aaa-c28c0aa5342e,"#N/A",false,"#N/A",7fe328eb-e410-4337-a148-4a5a0ec3df76,Unsure how much I owe this month.,false,"#N/A",Medium,Instructions not clear,Approved,Current Balance,"#N/A","#N/A","#N/A",Question,"#N/A"
2c25d2e9-865e-4c61-81ae-f3607a9e1e95,1fec62f4-b882-49b5-b174-4c714659b1f4,"#N/A",false,"#N/A",2ff0a4b8-9d9d-4df8-8ea2-67fba01029d7,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2c29c3d6-6a9e-454a-8479-dba3fc12ab98,6c40eb60-e11d-4540-98e6-11f5230fcf0a,"#N/A",false,"#N/A",d6d2403c-21fe-45d0-9ea3-7c68cbc7d5af,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c48eadf-fd2c-49f4-b2f0-c2c41963146a,de6ee9db-87da-42bb-ba8d-6086945aa100,"#N/A",false,"#N/A",c65f28ae-2ecc-4f0e-b7a6-fd1e5f5ae81b,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c554ebf-ce90-4cc8-a5aa-a4095a7ae347,6bdb41de-9f1d-4207-ba4a-b6f70d0f5ef9,"#N/A",false,"#N/A",4f4bed01-19bd-49fd-9345-3862614ec5ad,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c6a0f77-897f-45f6-93ac-7a7dff4adbf3,2b2eb896-411b-4481-bd30-98f28038ff6f,"#N/A",false,"#N/A",2d5dea65-fdcc-45fa-9448-fc2c9e81a159,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c7f2e03-d823-4903-839d-196584d57b63,5d950c48-efeb-4038-81da-e6a20e591907,"#N/A",false,"#N/A",28f0dff1-38e5-4edc-82a0-3094aec0fb17,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2cacc4f5-1f6f-4a2d-9aed-417b6d7feef2,4af7ec61-fbf5-405b-8aaa-c28c0aa5342e,"#N/A",false,"#N/A",b5bf4bbe-8af3-495c-b0d4-d65b7f04e4c2,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2d179393-7a09-4c96-9831-2ac78a7cb0f5,d353a752-1c12-445e-badc-27f812df4b2c,"#N/A",false,"#N/A",7cc8aae3-5eb7-44bb-9d23-ce38e77b279d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2d3b30af-e740-4c52-ba0b-3a167a2a75ec,94be5959-c3d8-4953-aa63-b35a48dbf95b,"#N/A",false,"#N/A",c539a9a3-dab8-4287-82d1-4fd61322792e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2d90931b-0a0e-4195-ba82-a87f0cb4ec32,7eec69d5-c57b-41a2-888b-9d1a16aebb06,"#N/A",false,"#N/A",99327104-3162-473f-a249-0c47b6c24e4e,We'd like to add some additional functionality.,false,"#N/A",Medium,New problem,Escalated,Can we further customize the Inventory Management Suite?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2de462e0-c76a-4867-a7ab-7600dbf149cd,a5f4eed6-0e85-42fe-af1e-32cb3609cd88,"#N/A",false,"#N/A",c7718182-b3a4-4c13-bb3b-10a1facbf12f,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2de6f12c-8c58-4640-ba65-949b933c79b1,fa068bc0-228d-40f6-bce7-6fbbfe0532da,"#N/A",false,"#N/A",8cd25212-e37b-4788-b429-154241188209,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2df9e32e-b934-4440-a667-f6d5e0c5af2e,7f8aadb2-d984-4505-9375-0a65ca3af17e,"#N/A",false,"#N/A",0a4cc785-3446-4770-813a-51b9bae9aca8,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2e1fb2a4-665e-41af-8af9-e460725c60f0,21a1e7c8-a2dc-4503-b1c9-f22cefa98d52,"#N/A",false,"#N/A",4aa1db6f-33dd-455a-a6a4-ad60dd76ab70,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2e4ad845-ad1a-4975-9704-d2240dbd4eec,693c3e37-5bc6-44c4-a96e-afc43266fbca,"#N/A",false,"#N/A",445d0dc5-5400-44c8-ada5-8ab7623d6c7a,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2e7a330d-bdb2-49b5-85bf-8069eb6fbb34,a114c42d-6ea2-4ea1-a4e7-38881919595c,"#N/A",false,"#N/A",4dc73e4b-794f-45ab-b782-62099e2f6448,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2e80704a-aad9-4524-8e5e-58434141fc46,41f52d86-1b00-461e-8b6b-aba60cec5e4c,"#N/A",false,"#N/A",e84e1dba-ce88-42b8-8945-c942b2e02fa3,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2eb0d827-fed0-488f-872d-c6a0cde1f3bb,06bdeec8-0b00-48d5-a82a-905cbc580ebf,"#N/A",false,"#N/A",ad2f502d-a498-4deb-83ce-1ae9f3bf9d60,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2ece3e13-219a-4b93-8b35-e97e139b24e6,61d91b5b-68cc-4a16-9d73-6036cb467cfe,"#N/A",false,"#N/A",1994e02b-f0da-4044-890f-81b8815c7895,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2edf33ae-94fd-4045-b14f-ebb81f37745f,fa0b2631-1112-4519-b2f6-d4f66cd01d48,"#N/A",false,"#N/A",99327104-3162-473f-a249-0c47b6c24e4e,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2f03c268-d2dd-4d21-86f1-afd4c3ff8d93,9a3fd42c-49f5-4db4-948f-5048657614c0,"#N/A",false,"#N/A",121a2649-dd72-47a0-a7b1-c0fb8b6175f4,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2f1f81f2-d18a-4e03-80ab-a551e2c1f0b6,e069da78-1421-40d6-a5cf-27f36d0ef1dc,"#N/A",false,"#N/A",6f6dfc99-6575-4cf9-8da8-0b7204d44097,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2f219ad3-2b28-4248-b4b7-84dc2cf4c788,aa2d6342-d459-4c8f-8dcd-2a3caf4d9b0e,"#N/A",false,"#N/A",f3d22b63-cd6c-497f-ac48-84deb71cff9d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2fbe0a10-ee60-4137-8eee-5f16a2f1e452,0380d4fc-18b1-4c0f-9ab0-48b2db9470d8,"#N/A",false,"#N/A",b9574e03-5f5b-49c2-94ad-a9a3d61857ed,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2fe2eb94-56c3-44e7-99bb-1249fee0d92e,cf8b4195-efd0-47d8-994a-993225f44bd3,"#N/A",false,"#N/A",7b7669e0-73cf-479e-b18b-d9d70cc9487b,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2fe3e634-6269-4d87-8dc4-8823efe48734,bdd5114f-a344-4ca4-8dd4-214666b304eb,"#N/A",false,"#N/A",abc716fd-164f-49ab-a3dc-fb230da39cfb,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2fe76385-c44e-4f71-a050-9d862c504691,275db0a9-664e-4eb8-a497-7fced1d9fadb,"#N/A",false,"#N/A",c15bbad0-d61c-41e1-9b0f-6f8d89c4744e,Could you please send us the new installation guide for the Inventory Management Suite?,false,"#N/A",Medium,New problem,Escalated,Updated installation guide for Inventory Management Suite,"#N/A","#N/A","#N/A",Question,"#N/A"
3074b28a-03e5-4528-af03-a3bda38db406,57afd48c-78fe-43bc-9bd2-5369132cf8cb,"#N/A",false,"#N/A",b1ce8e02-8d43-4f52-a709-d055668e0ac1,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
30bce716-63a4-4579-a0df-3751e459e6e1,ead26006-6382-46b8-8702-b74a2e5cffae,"#N/A",false,"#N/A",7d07534b-211d-4b94-84ae-1fc9f0011728,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
30e8ff9e-52ff-4be3-8f40-a28a0c608859,e2278e2e-118c-4a8b-9544-8bc9fd7a5ca5,"#N/A",false,"#N/A",e977755b-38c0-4523-9986-f5d5fe714cfd,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
