"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
dbcb2f95-52d2-48ce-b0e0-01c5845a6277,"#N/A",3.2618759E10,Lakeland,United States,"#N/A","#N/A","#N/A","#N/A",33811-3311,FL,3300 Publix Corp Pkwy,"#N/A","Mecurial, Inc. is the leader in Retail in Lakeland","#N/A","#N/A",Retail,false,"#N/A",Skyba,"#N/A","#N/A",1.863.688.1188,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Lakeland,US,"#N/A","#N/A","#N/A",33802-0407,FL,P.O. BOX 407,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dc1a6942-d085-42d7-8dd6-270070f06016,"#N/A","#N/A","#N/A","#N/A",test@test.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A",16Nov2021 VCS Account,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Pass,Reseller,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dd90385a-7ddb-4788-a342-7d37bfbcf194,"#N/A",1.58331476E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,"#N/A",Galaxy Corp is the leader in Banking in Melbourne,"#N/A","#N/A",Banking,false,"#N/A",Mycat,"#N/A","#N/A",(03) 7578 7328,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
de6ee9db-87da-42bb-ba8d-6086945aa100,"#N/A",1.38477E11,San Ramon,United States,"#N/A","#N/A","#N/A","#N/A",94583-2324,CA,6001 Bollinger Canyon Rd,"#N/A",Audioshore is the leader in Technology in San Ramon,"#N/A","#N/A",Technology,false,"#N/A",Noba,"#N/A","#N/A",1.925.842.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
decbf90c-0dd5-466c-8deb-a05452591608,"#N/A",4.12752795E8,Avoca Beach,Australia,"#N/A","#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A",CL North is the leader in Healthcare in Avoca Beach,"#N/A","#N/A",Healthcare,false,"#N/A",Photolist,"#N/A","#N/A",(02) 7233 8627,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Avoca Beach,Australia,"#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e069da78-1421-40d6-a5cf-27f36d0ef1dc,"#N/A",4.1373E10,Springdale,United States,"#N/A","#N/A","#N/A","#N/A",72762-6901,AR,2200 W Don Tyson Pkwy,"#N/A",Newslync is the leader in Media in Springdale,"#N/A","#N/A",Media,false,"#N/A",Meevee,"#N/A","#N/A",1.479.290.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Springdale,US,"#N/A","#N/A","#N/A",72765-2020,AR,P.O. BOX 2020,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e2278e2e-118c-4a8b-9544-8bc9fd7a5ca5,"#N/A",2.9636E10,Deerfield,United States,"#N/A","#N/A","#N/A","#N/A",60015-2565,IL,3 Parkway N Ste 300,"#N/A",SWD Logistics is the leader in Transportation in Deerfield,"#N/A","#N/A",Transportation,false,"#N/A",Dynava,"#N/A","#N/A",1.847.943.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",23 Lundy Av,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e4257256-fb15-43e0-8a17-cc1c90bb9de4,"#N/A",7.76395463E8,Tokyo,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1-7-1 Konan Minato-ku,"#N/A",Wernham Hogg is the leader in Telecommunications,"#N/A","#N/A",Telecommunications,false,"#N/A",Browsedrive,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4 Riverside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e9bc4aa7-d424-4bd6-9cab-2a74044f6ce4,"#N/A",1.03355E11,Palo Alto,United States,"#N/A","#N/A","#N/A","#N/A",94304-1126,CA,1501 Page Mill Rd,"#N/A",Kumatsu Motors is the leader in Automotive in Palo Alto,"#N/A","#N/A",Automotive,false,"#N/A",Oodoo,"#N/A","#N/A",1.650.857.1501,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Palo Alto,US,"#N/A","#N/A","#N/A",94303-0890,CA,P.O. BOX 10301,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e9bf4039-ed13-4699-b39f-269ad0255c57,"#N/A",7.58251458E8,Seattle,USA,"#N/A","#N/A","#N/A","#N/A","#N/A",WA,1483 Alaskan Way,"#N/A",Susannah St-Germain Hospital is the leader in Healthcare in Seattle,"#N/A","#N/A",Healthcare,false,"#N/A",Yakitri,"#N/A","#N/A",(555) 561-5555,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ea06cd35-ad47-4b8f-9303-b479e0b0f7b8,"#N/A",7.3908E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10017-5592,NY,120 Park Ave FL 6,"#N/A",Leza College of Engineering is the leader in Higher Education in New York,"#N/A","#N/A",Higher Education,false,"#N/A",Wikizz,"#N/A","#N/A",1.917.663.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ead26006-6382-46b8-8702-b74a2e5cffae,"#N/A",5.0687142E10,Bloomington,United States,"#N/A","#N/A","#N/A","#N/A",61710-0001,IL,1 State Farm Plz,"#N/A",Delphi Energy is the leader in Energy in Bloomington,"#N/A","#N/A",Energy,false,"#N/A",Pixonyx,"#N/A","#N/A",1.309.766.2311,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ed7f386b-6f17-49a1-8376-02084bafcb25,"#N/A",5.29570951E8,Ballan,Australia,"#N/A","#N/A","#N/A","#N/A",3342,VIC,18 McMahon Dr,"#N/A",Minuteman Cafe is the leader in Apparel in Ballan,"#N/A","#N/A",Apparel,false,"#N/A",Agimba,"#N/A","#N/A",(03) 8664 6673,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Ballan,Australia,"#N/A","#N/A","#N/A",3342,VIC,18 McMahon Dr,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ef20239f-9c2b-4454-859d-2738211b9873,"#N/A",6574015.0,Danbury,United States,"#N/A","#N/A","#N/A","#N/A",6816,CT,5898 Superior Street,"#N/A","#N/A","#N/A","#N/A",Insurance,false,"#N/A",Thoughtblab,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
efb12ca0-b7ab-440a-9f65-b3a43d600366,"#N/A",7.9457611E7,Paris,France,"#N/A","#N/A","#N/A","#N/A","#N/A",Paris,75716,"#N/A",Sto Plains Holdings is the leader in Agriculture in Paris,"#N/A","#N/A",Agriculture,false,"#N/A",Plambee,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f006c775-6747-440a-bd6c-8363eb6ebcc4,"#N/A",3.8581E10,Morris Plains,United States,"#N/A","#N/A","#N/A","#N/A",07950-2546,NJ,115 Tabor Rd,"#N/A",Jupiter Consulting is the leader in Energy in Morris Plains,"#N/A","#N/A",Energy,false,"#N/A",Uidoo,"#N/A","#N/A",1.973.455.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f068abdc-fe45-4877-a6de-1339dbf4968e,"#N/A",1.03444E11,Deerfield,United States,"#N/A","#N/A","#N/A","#N/A",60015-5145,IL,108 Wilmot Rd,"#N/A","Civic Wealth, Inc. is the leader in Financial Services in Deerfield","#N/A","#N/A",Financial Services,false,"#N/A",Mydo,"#N/A","#N/A",1.847.315.2500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",200 George Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f26d233a-47cc-4c45-b05a-b49f378d8ea0,"#N/A",7.70881668E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,"#N/A",Globo Gym American Corp is the leader in Hospitality in Melbourne,"#N/A","#N/A",Hospitality,false,"#N/A",Devcast,"#N/A","#N/A",(03) 8426 7995,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f394c477-1fc8-4042-a019-34fc2ecf2cea,"#N/A",8.9244318E7,Middlesex,United Kingdom,"#N/A","#N/A","#N/A","#N/A","#N/A",London,980 Great West Road,"#N/A",TF South is the leader in Healthcare in Middlesex,"#N/A","#N/A",Healthcare,false,"#N/A",Chatterpoint,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f3b72021-3233-4c36-b647-c189f0201547,"#N/A",2.5146E10,Hoffman Estates,United States,"#N/A","#N/A","#N/A","#N/A",60179-0001,IL,3333 Beverly Rd,"#N/A",SocialScaling is the leader in Communications in Hoffman Estates,"#N/A","#N/A",Communications,false,"#N/A",Jabbersphere,"#N/A","#N/A",1.847.286.2500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f945c1e9-5290-4820-bd22-ee3f81a61e95,"#N/A",2.8987E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10036-8701,NY,1211 Ave of The Americas,"#N/A",Enginomics is the leader in Automotive in New York,"#N/A","#N/A",Automotive,false,"#N/A",Twiyo,"#N/A","#N/A",1.212.852.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",178 Campbell Parade,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
fa068bc0-228d-40f6-bce7-6fbbfe0532da,"#N/A",9.02787175E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,"#N/A",Extensive Enterprise is the leader in Construction in Melbourne,"#N/A","#N/A",Construction,false,"#N/A",Zoovu,"#N/A","#N/A",(03) 8967 7597,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
fa0b2631-1112-4519-b2f6-d4f66cd01d48,"#N/A",6.3056E10,Purchase,United States,"#N/A","#N/A","#N/A","#N/A",10577-1444,NY,700 Anderson Hill Rd,"#N/A",General Services Corporation is the leader in Hospitality in Purchase,"#N/A","#N/A",Hospitality,false,"#N/A",Yamia,"#N/A","#N/A",1.914.253.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
fd05a623-f337-4b9c-82b2-fd9b04237ce3,"#N/A",2.1153104E7,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77228,TX,2591 Vidon Court,"#N/A","#N/A","#N/A","#N/A",Manufacturing,false,"#N/A",Quatz,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
fe271183-0f8c-4d54-a0be-46d539c0442c,"#N/A",4.528576E8,Paris,France,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",75010,"#N/A",Trevor Ferrin Hospital is the leader in Healthcare,"#N/A","#N/A",Healthcare,false,"#N/A",Yakidoo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
